Date,Product Link,Product Name,Brand,Star Rating,Number of Ratings,Original Price,Offer Price,Colour,Capacity,Wattage,Country of Origin,Home Kitchen Rank,Air Fryers Rank,Technical Details,Description
2/20/2023,https://www.amazon.in/Faber-technology-detachable-overheat-protection/dp/B0BLZ9WCBY,"Faber 3L 1300W Air Fryer, fry, bake, roast, toast, defrost, grill & reheat | 360° rapid air technology, 85% less oil, 2.7L detachable basket, overheat protection || 1yr warranty (FAF 3.0 BK) Black",Faber,3.8,Not Available,"9,990","4,225.00",Black,Not Available,Not Available,India,294081,62,"{'Product Dimensions': '25D x 32W x 32H Centimeters', 'Colour': 'Black', 'Material': 'Plastic', 'Item Weight': '3 Kilograms', 'Brand': 'Faber', 'Model Name': 'FAF 3.0 BK', 'Has Nonstick Coating': 'Yes', 'Manufacturer': 'Faber', 'Country of Origin': 'India', 'Item model number': '131.0675.053', 'ASIN': 'B0BLZ9WCBY'}","['Capacity: 2.7 Liter( basket) / 3L drawer || 220- 240 V 50/60 Hz || 1300 watt', 'Body : Plastic body || Container : Detachable non-stick container || Basket : Detachable frying basket || Temperature : Adjustable temperature 80-200°C With overheat protection', 'Timer : 30/60 min timer automatically shut off for precise cooking || Manual Contol', 'Power cord storage || Indicator : Operation light indicator', 'Feet : Non-slip feet || With few drops of oil or no oil during frying process, healthy lifestyle || 1 year warranty on product']"
2/20/2023,https://www.amazon.in/Blueberrys%F0%9F%8D%9F1400W-Digital-Technology-Control-Appliance/dp/B0BTMJ7P9R,"Blueberry's🍟1400W 6L Digital Air Fryer 360° Rapid Air Technology Touch Control Panel Uses 95% Less Oil, 4-in-1 Appliance: Air Fry, Roast, Bake, Reheat",Blueberry's,Not Available,Not Available,"8,990","4,499.00",6L Black,6 litres,1400 Watts,India,Not Available,Not Available,"{'Product Dimensions': '34D x 28.5W x 31.3H Centimeters', 'Colour': '6L Black', 'Capacity': '6 litres', 'Material': 'Fiber', 'Brand': ""Blueberry's"", 'Wattage': '1400 Watts', 'Voltage': '220 Volts', 'Model Name': 'AROMA6', 'Has Nonstick Coating': 'Yes', 'Is Dishwasher Safe': 'No', 'Manufacturer': ""blueberry's"", 'Country of Origin': 'India', 'Item model number': 'AROMA6', 'ASIN': 'B0BTMJ7P9R'}","[""🎁Blueberry's 1400Watts 6L Digital Air Fryer"", '🎁360° Rapid Air Technology & One Touch LCD Panel for Easy Using', '🎁Air Cooking is Delicious and Healthy on the Outside and Tender on the Inside', '🎁High Temperature 200° C, 300° C Circulating Hot Three Dimensional Convenstion Barbecue', '🎁FRY WITH AIR, LIVE HEALTHIER: 90% Less Oil Needed, Ofen, only 1 tbp of Oil is Sufficient for an Entire Air Fryer Recipe', '🎁Barbecue: 5min-1 Hr / Dafault Time: 30min, Temperature is 200°C / Chips: 5min-1 Hr / Dafault Time: 30min, Temperature is 180°C / Pizza: 5min-40min/ Dafault Time: 10min, Temperature is 190°C', '🎁Product Dimesnsion: Height: 31.3cm / Width: 28.5cm / Length: 34cm / Weight: 3.385 kg']"
2/20/2023,https://www.amazon.in/DOGOU-Generation-Household-Capacity-Electric/dp/B0B2RGPRM4,DOGOU Air Fryer A New Generation of Smart Fume Free Household 1300W High Power 5.5L Large Capacity Electric Fryer French Fries Machine,DOGOU,4.2,Not Available,Not Available,"5,555.00",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"{'Manufacturer': 'DOGOU', 'Item part number': 'OMGBINYGBINH45113EU', 'ASIN': 'B0B2RGPRM4'}","['💭[Using 360 degree air circulation, by circulating hot air, the material will form a crisp outer layer and retain moisture.', '💭[This air fryer features a 9-blade strong fan, stainless steel heating tube and surrounding air duct for better quality and better results.', '💭[An air fryer is a great way to cook food without using oil, making it easy to enjoy fried food without taxing the body.', '💭[This air fryer features a 5.5L large capacity, one-piece tank that can cook any dish and is big enough for a party.', '💭[This air fryer allows you to cook your food at home in a simple and quick way, providing you with a healthy, high-tech, efficient lifestyle!']"
2/20/2023,https://www.amazon.in/AEXERO-Circulation-Presets-Temperature-Function/dp/B0BJ2DXP1T,"AEXERO Air Fryer, 1500W, 5.5 L, 360° Hot Air Circulation, Uses 90 % less Oil, LED Touch Screen, 8 Presets Menu, Temperature Control, Timing Function, Memory Function, Recipe Guide (Black)",AEXERO,4,37,"9,999","4,599.00",Black,5.5 litres,1500 Watts,China,57406,33,"{'Product Dimensions': '30D x 34W x 28H Centimeters', 'Colour': 'Black', 'Capacity': '5.5 litres', 'Material': 'Plastic', 'Brand': 'AEXERO', 'Wattage': '1500 Watts', 'Has Nonstick Coating': 'Yes', 'Country of Origin': 'China', 'Item model number': 'AF-1500W-5.5L', 'ASIN': 'B0BJ2DXP1T'}","['🍗 HEALTHIER FRYING METHOD:The AEXERO Air Fryer utilizes 360° high-speed air circulation technology that allows hot air to heat food quickly. Reduce oil by up to 90% without compromising the flavor of fried foods (compared to deep frying).', '🍰 5.5L LARGE CAPACITY: It has a large capacity of 5.5L and can provide food for 2~8 people. Easily meet your growing family and party needs. Also we are equipped with a recipe book containing 80 recipes, delicious and easy recipes for your everyday meals.', '🥩 TOUCH SCREEN CONTROL PANEL: The AEXERO air fryer has a built-in touch screen, which is very convenient to use. You can see the cooking time and temperature at a glance. Get started quickly with one-touch presets or set temperatures and cooking times for your own recipes. Temperature range: 40°C to 200°C, Timer range: 1 to 30 minutes.', '🦐 8 COOKING PRESET MODES: Including Fries, Shrimp, Barbecue, Cake, Chicken, lamb chops, Fish, Thaw. You can prepare more of your favorite dishes at the touch of a button. Redefine cooking for quick and convenient meals anytime, anywhere. You can also cook whatever you want with our AEXERO air fryer.', ""🐠 DISHWASHER SAFE AND EASY TO CLEAN: Removable food grading non-stick coated baskets are easy to clean. You can put the baskets and pans in the dishwasher to clean. You can also hand wash, BUT DOU'T USE THE STAINLESS STEEL SCRUBBER FOR NONSTICK PANS."", '💌 1 YEAR WARRANTY & USER MANUAL: AEXERO Air Fryer provide 1 year warranty and consult service.']"
2/20/2023,https://www.amazon.in/Electric-Digital-Nonstick-Temrature-FNHY/dp/B0BPYJ8VM3,Air Fryer 1000W 3L Electric Hot Air Fryer Oven with LED Digital Screen Oil Free Nonstick Pot with Knob Timer Temrature Control Air Fryer EU Plug FNHY,FNHY,4.4,Not Available,Not Available,"9,399.00",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"{'Brand': 'FNHY', 'Manufacturer': 'FNHY', 'Package Dimensions': '30 x 21 x 20 cm; 2.52 Kilograms', 'Item part number': 'LAUAH37647BLINA', 'Item Weight': '2 kg 520 g'}","['☪[1000W air fryer for you to cook delicious, oil-free and healthy food easily and fast.', '☪[3L large ty, equipd with a detachable non-stick food air frying pot, ugh to cook snacks for your entire family.', '☪[Timer and temrature control design ensure delicious cooking and safety.', '☪[Non-slip feet at the bot of the device, small and portable, easy and convenient to orate.', '☪[Non-stick coating of the pot, easy to clean, durable for using.']"
2/20/2023,https://www.amazon.in/PHILIPS-Essential-HD9200-60-kilograms/dp/B09K7RLCPL,"PHILIPS Essential Air Fryer (Slate Grey, HD9200/60, 4.1L, 0.80 kilograms)",PHILIPS,Not Available,73,"8,995","7,325.00",Not Available,4.1 litres,1400 Watts,India,119537,46,"{'Special Feature': 'Temperature Control', 'Product Dimensions': '32D x 32W x 34H Centimeters', 'Capacity': '4.1 litres', 'Material': 'Aluminium', 'Recommended Uses For Product': 'Roast, Broil, Steam, Reheat', 'Output Wattage': '1400 Watts', 'Item Weight': '6 Kilograms', 'Brand': 'PHILIPS', 'Wattage': '1400 Watts', 'Voltage': '220 Volts', 'Control Method': 'Touch', 'Has Nonstick Coating': 'Yes', 'Is Dishwasher Safe': 'Yes', 'Country of Origin': 'India', 'Item model number': 'HD9200/60', 'ASIN': 'B09K7RLCPL'}",[]
2/20/2023,https://www.amazon.in/Pigeon-Healthifry-Circulation-Technology-Non-Stick/dp/B0B8XNPQPN,"Pigeon Healthifry Digital Air Fryer, 360° High Speed Air Circulation Technology 1200 W with Non-Stick 4.2 L Basket - Green",Pigeon,4,421,"7,995","3,543.00",Green,4.2 litres,1200 Watts,India,73,1,"{'Special Feature': 'Digital', 'Product Dimensions': '30D x 22.9W x 29H Centimeters', 'Colour': 'Green', 'Capacity': '4.2 litres', 'Material': 'Stainless Steel, Plastic, Aluminium', 'Recommended Uses For Product': 'Frying without oil, Defrost, Roasting, Grilling, Baking', 'Output Wattage': '1200 Watts', 'Item Weight': '3.5 Kilograms', 'Brand': 'Pigeon', 'Wattage': '1200 Watts', 'Voltage': '220', 'Control Method': 'Touch', 'Model Name': 'Pigeon Healthifry Digital Air Fryer -4.2L', 'Has Nonstick Coating': 'Yes', 'Min Temperature Setting': '80 Degrees', 'Is Dishwasher Safe': 'No', 'Max Temperature Setting': '200 Degrees Celsius', 'Manufacturer': 'Republic of China', 'Country of Origin': 'India', 'Item model number': '15045', 'ASIN': 'B0B8XNPQPN'}","['Only Air Fryer with Appointment Function used to make fried foods such as meat, pastries, and potato chips.', 'AIR FRYER CAPACITY: 4.2 litre capacity is enough to enjoy your favorite French fries, samosas, and nuggets without having to worry', 'HEALTHIER FRIED FOOD: Pigeon Healthifry Digital Air Fryer is a tool that is used to cook food with 85% less oil which means with only one spoon of oil, you can cook your favorite food items. 360° HIGH SPEED AIR CIRCULARION TECHNOLOGY: Air fryers work by circulating hot air around a food item to create the same crispiness as traditional fried foods.', 'POWERFUL 1200 Watts: It heats up very quickly, cook food evenly and swiftly due to the combined presence of a concentrated heat source and the size and placement of the fan.', 'NON-STICK FOOD BASKET: 4.2 L Food Basket is Non-Stick that will allow food to be brown without sticking to the pan.']"
2/20/2023,https://www.amazon.in/Rotisserie-Dehydrator-Functions-Accessories-RA018-AF/dp/B08QV9M9WQ,"SAKI Smart WiFi Air Fryer Oven 13 Quart, Rotisserie, Dehydrator, Air Fryer, Preheat, 8 Cooking Functions, 100 Recipes & Accessories Included, RA018-AF, Black",Saki,4.4,129,Not Available,"41,719.00",Black,13 Quarts,1700 Watts,Not Available,2505943,114,"{'Special Feature': 'App Control, Manual, Voice Control, Programmable', 'Colour': 'Black', 'Capacity': '13 Quarts', 'Recommended Uses For Product': 'Roast, Bake, Dehydrate', 'Output Wattage': '1700 Watts', 'Item Weight': '5.8 Pounds', 'Brand': 'Saki', 'Wattage': '1700 Watts', 'Voltage': '120 Volts', 'Has Nonstick Coating': 'No', 'Min Temperature Setting': '90 Degrees Fahrenheit', 'Is Dishwasher Safe': 'Yes', 'Max Temperature Setting': '400 Degrees Fahrenheit', 'Item model number': 'RA-018AF', 'ASIN': 'B08QV9M9WQ'}","['Smart Control: Industry-leading first air fryer oven with smart controls. Use the SAKI Smart App to control your air fryer oven remotely. Adjust temperature and time from anywhere - yes, even outside your home. Then, start cooking tasty meals with a single button.', '13-Quart Large Capacity: Large cooking capacity with 4 rack levels and many functions. Thoughtfully designed for large families, 13-quart large cooking capacity allows you to rotisserie whole chicken for your loved ones. Thanks to its vertical design, the Saki air fryer oven is a space saver with multi cooking functions.', '9 Cooking Functions: SAKI air fryer oven does everything you expect from an air fryer. 9 preset cooking functions Steak, Chicken, Seafood, Bacon, French Fries, Vegetables, Preheat, Rotisserie, and Dehydrate guide you to perfection. More functions mean perfectly cooked steaks, crunchy french fries, stunning bright vegetables, and many more.', 'Safe & Certified Materials: All parts that come with the Saki air fryer oven are PFOA and BPA free. UL listed. All parts of the Saki air fryer oven are dishwasher safe. Even the Saki air fryer oven door is removable to place in the dishwasher.', '1 Year Replacement Warranty: We pride ourselves on being buyer-friendly, 100% Replacement Guarantee covers each air fryer. Contact us for any concerns or issues.']"
2/20/2023,https://www.amazon.in/Sai-Associates-BBSR-Multicooker-PMC/dp/B0B5S1ZBW5,Sai Associates BBSR- Multicooker PMC 3.0+,Generic,3.7,Not Available,Not Available,"2,199.00",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{'ASIN': 'B0B5S1ZBW5'},['Sai Associates BBSR - this product has agood quality']
2/20/2023,https://www.amazon.in/FEELING-MALL-Air-Fryer-Temperature/dp/B09MD3VRWF,FEELING MALL 4.0 L / 1500W Healthy Air Fryer Oven Oil Free Nonstick Basket Cooker Hot Air Fryer With 30 Minute Timer Adjustable Temperature Control Baking and Grilling Pan with Large Basket,FEELING MALL,4.3,Not Available,"17,000","9,095.00",Multicolour,4 litres,1500 Watts,China,Not Available,Not Available,"{'Special Feature': 'Temperature Control', 'Colour': 'Multicolour', 'Capacity': '4 litres', 'Material': 'Non-Stick', 'Item Weight': '700 Grams', 'Brand': 'FEELING MALL', 'Wattage': '1500 Watts', 'Control Method': 'Touch', 'Model Name': 'Hot Air Fryer', 'Has Nonstick Coating': 'Yes', 'Manufacturer': 'FEELING MALL', 'Country of Origin': 'China', 'Item model number': 'Air Fryer', 'ASIN': 'B09MD3VRWF'}","['The hot air fryers oven can reduce 90% oil for healthy diets and allows you to make crispy entrees and side dishes with no or less oil. Cooking with our air fryer is a fun and easy way to provide your family with healthy and delicious meals.', 'The adjustable dial ranges up-to 200 Degree so you can easily cook a variety of meals, including Vegetables, Fish, Chips, Chicken and Cakes.', 'Releasing the safety-catch reveals a large and removable non-stick food basket and convenient drip-tray drawer. Both parts are dishwasher safe for easy cleaning.', 'French fries, ribs, steak, chicken, seafood, bacon and fruit. With just a few taps, you can prepare delicious food quickly and easily, almost completely oil-free. You can also set by timer control and temperature.']"
2/20/2023,https://www.amazon.in/Renewed-Havells-Prolife-Grande-Technology/dp/B09X9S46YX,"(Renewed) Havells Prolife Grande Air Fryer with Aero Crisp Technology 1700 Watts (Black), 5 Liters Visit the Havells Store",Amazon Renewed,3.8,Not Available,"8,298.00","8,298.00",Not Available,Not Available,Not Available,India,1942646,104,"{'Manufacturer': 'HAVELLS INDIA LIMITED, Noida-Greater Noida Expy, subarea, Sector 126, Noida, Uttar Pradesh 201303', 'Country of Origin': 'India', 'Item model number': 'Prolife-cr', 'ASIN': 'B09X9S46YX'}","['Digital touch control panel', '10 Auto preset options to cook', 'Auto shutt off upto 60 minutes of timer automatically shutt off for precise cooking', 'Upto 200° C Temperature Control', '6.5 Litre Pan capacity and 5 Litre Food basket capacity']"
2/20/2023,https://www.amazon.in/DASH-DMAF355GBBK02-Electric-Temperature-Control/dp/B07XYR5P8Z,"DASH DMAF355GBBK02 Deluxe Electric Air Fryer + Oven Cooker with Temperature Control, Non Stick Fry Basket, Recipe Guide + Auto Shut off Feature, 3qt, Black",Dash,3.8,969,"36,029","25,218.00",Not Available,3 Quarts,1200 Watts,USA,Not Available,Not Available,"{'Capacity': '3 Quarts', 'Output Wattage': '1200 Watts', 'Item Weight': '8.8 Pounds', 'Brand': 'DASH', 'Wattage': '1200 Watts', 'Has Nonstick Coating': 'Yes', 'Is Dishwasher Safe': 'Yes', 'Country of Origin': 'USA', 'Item model number': 'DMAF355GBBK02', 'ASIN': 'B07XYR5P8Z'}",[]
2/20/2023,https://www.amazon.in/SYPRAM-PRODUCTIONS-Selection-Adjustable-Temperature/dp/B09LYQKG52,"SYPRAM PRODUCTIONS Air Fryer Oven , 4.0 L / 1500W Oven with Touch Control Panel, 6 Cooking Presets Timer Selection and Fully Adjustable Temperature Control with (Black)",SYPRAM PRODUCTIONS,4.5,Not Available,"18,200","9,080.00",Black,4 litres,1500 Watts,China,Not Available,Not Available,"{'Colour': 'Black', 'Capacity': '4 litres', 'Material': 'Non stick+ PLASTIC', 'Item Weight': '350 Grams', 'Brand': 'SYPRAM PRODUCTIONS', 'Wattage': '1500 Watts', 'Model Name': 'Healthy air fryer', 'Manufacturer': 'SYPRAM PRODUCTIONS', 'Country of Origin': 'China', 'Item model number': '1', 'ASIN': 'B09LYQKG52'}","['♠HEALTHY FRYING: This appliance uses air crisp technology to cook healthy-low fat versions of your favorite foods,using little to no oil. Deliver a much healthier version of the same food with great crispy fried taste and texture', '♠EFFORTLESS COOKING: Prepare amazing meals from your cookbook such as french fries,chicken,steak,pudding and donuts.Make yourself feel like a professional chef in your kitchen with this air fryer that will replace any one of your kitchen appliances', '♠FAST & EFFICIENT HEATING: With 1500W of power, this air fryer heats up in 1.-30 minutes and cooks food faster than a conventional oven so you can save money at the same time as cutting down the calories', '♠FAMILY SIZE BASKET: With 4 L Food Basket capacity, this air-fryer serves the whole family. It makes your cooking effortless and is suitable for every occasion']"
2/20/2023,https://www.amazon.in/Instant-Digital-EvenCrispTM-Technology-Appliance/dp/B096MZHB7K,"Instant Pot Vortex 8 Litre ClearCook Digital Air Fryer, Touch Control Panel, 360° EvenCrisp™ Technology, Uses 95 % less Oil, 6-in-1 Appliance: Air Fry, Roast, Broil, Bake, Reheat, and Dehydrate (Vortex 8 Litre ClearCook)",Instant,3.8,396,"29,999","16,999.00",Black,8 Quarts,1700 Watts,China,70046,35,"{'Special Feature': 'Programmable', 'Colour': 'Black', 'Capacity': '8 Quarts', 'Material': 'Plastic', 'Recommended Uses For Product': 'Roast, Broil, Bake, Reheat, Dehydrate', 'Output Wattage': '1700 Watts', 'Brand': 'Instant', 'Wattage': '1700 Watts', 'Voltage': '120 Volts', 'Control Method': 'Touch', 'Has Nonstick Coating': 'Yes', 'Is Dishwasher Safe': 'Yes', 'Max Temperature Setting': '400 Degrees Fahrenheit', 'Country of Origin': 'China', 'Item model number': '140-3118-01', 'ASIN': 'B096MZHB7K'}","['VOLTAGE (230 Volts): Instant Vortex Air Fryer 7.8 litre with a ClearCook window is designed as per Indian Electrical Power 230 V - 50 Hz', 'FREE HOME INSTALLATION & FREE HOME SERVICE: We, at INSTANT BRANDS, are committed to ""Keep Customers Interest Ahead of All."" Feel free to contact Customer Care at 1800 123 2700 for Demonstration, Installation and Service Requirement.', 'SMART 8-IN-1 FUNCTIONALITY: Air fry, Grill, Roast, Dehydrate, Bake, Reheat, SyncCook and SyncFinish.', 'WATCH YOUR FOOD COOK: ClearCook window and internal light to easily monitor cooking progress without opening the basket.', 'BUILT FOR ENTIRE FAMILY: Comes with 7.8 litre large size inner cooking basket which ensures that you can now make any recipe for the entire family at once.', 'WORLD OF POSSIBILITIES: Make French Fries, Samosas, Kabab/Cutlet, Chicken Nuggets, Corn Cheese Balls, Banana Chips, Cakes/muffins and much more!', 'GUILT-FREE FOOD WITH 95% LESS OIL: With EVENCRISP TECHNOLOGY Instant Air Fryer delivers all the crunch and tenderness of deep-frying with 95% less oil.']"
2/20/2023,https://www.amazon.in/Borosil-Selection-Adjustable-Control-Capacity/dp/B0B6KVVBBX,"Borosil Best Air Fryer, Air Fryer for Home, Timer Selection, Adjustable Temp Control, 2.8 L Capacity",Borosil,4.1,3,"7,390","5,895.00",Black,2.8 litres,1200 Watts,India,210616,57,"{'Special Feature': 'Temperature Control', 'Product Dimensions': '34D x 28W x 33.3H Centimeters', 'Colour': 'Black', 'Capacity': '2.8 litres', 'Material': 'Plastic', 'Recommended Uses For Product': 'Roast, Bake', 'Item Weight': '3200 Grams', 'Brand': 'Borosil', 'Wattage': '1200 Watts', 'Voltage': '230 Volts (AC)', 'Model Name': 'Best Air Fryer', 'Has Nonstick Coating': 'Yes', 'Max Temperature Setting': '200 Degrees Celsius', 'Manufacturer': 'Borosil Limited', 'Country of Origin': 'India', 'Item model number': 'BAF01', 'ASIN': 'B0B6KVVBBX'}","['MAKES FRIED FOOD HEALTHY - The Borosil Best Air-fryer uses 90% less oil than traditional frying so you can now enjoy your favorite foods like samosas, french-fries and more guilt-free!', 'VERSATILE - Make more than fries - bake cakes, grill paneer or fish, roast chicken using our Best air-fryer for home.', ""FAST & EASY - The Borosil air-fryer is a breeze to use! Simply adjust the temprature and timer and you're good to go! The auto shut-off function prevents overcooking and the stay-cool handles makes it safe to use. The QuickFry Technology helped by 1200 W of power circulates air faster so your food cooks quickly & evenly."", 'EASY TO CLEAN & STORE The frying pan and non-stick tray make for quick cleaning. The airfryer also has a cord winder a plug-in socket for easy storage']"
2/20/2023,https://www.amazon.in/RATEHALF-Electric-Convection-Cooking-Compact/dp/B08QW27WSB,Ratehalf Electric Air Fryer Hot Air Fryer Convection Cooking Oil Free Cooking Compact 1.8 litres,RATEHALF,4.8,Not Available,"6,999","4,999.00",Black,1.8 litres,100 Kilowatt Hours,China,Not Available,Not Available,"{'Special Feature': 'Temperature Control', 'Colour': 'Black', 'Capacity': '1.8 litres', 'Material': 'Stainless Steel', 'Item Weight': '2 kg', 'Brand': 'RATEHALF', 'Wattage': '100 Kilowatt Hours', 'Voltage': '1 Volts', 'Control Method': 'Touch', 'Has Nonstick Coating': 'Yes', 'Min Temperature Setting': '10 Degrees Celsius', 'Manufacturer': 'Info', 'Product Dimensions': '5 x 3 x 10 cm; 2 Kilograms', 'Item part number': '1', 'Special Features': 'Temperature Control', 'Mounting Hardware': 'Tables', 'Country of Origin': 'China'}","['Rapid Air circulation system fry food faster and save energy', '1.8 Litre non-stick food basket, easy to clean and maintain Capacity: 1.8 liters', 'We are inspired by global trends to create beautiful kitchen stories that bring out the culinary artist in you!We are inspired by global trends to create beautiful kitchen stories that bring out the culinary artist in you!']"
2/20/2023,https://www.amazon.in/Ad-Fresh-Electric-Oilless-Nonstick/dp/B09M793QHT,Ad Fresh Electric Oilless Air Fryer 1500W 4.0L Electric Hot Air Fryers Oven Oil Free Nonstick Cooker Knob Control Air Fryer,Ad Fresh,4.4,Not Available,"18,500","9,098.00",Multicolour,4 litres,1500 Watts,China,Not Available,Not Available,"{'Colour': 'Multicolour', 'Capacity': '4 litres', 'Material': 'Non stick + ABS Plastic', 'Item Weight': '450 Grams', 'Brand': 'Ad Fresh', 'Wattage': '1500 Watts', 'Voltage': '220 Volts', 'Control Method': 'Touch', 'Has Nonstick Coating': 'No', 'Manufacturer': 'Ad Fresh', 'Country of Origin': 'China', 'Item model number': 'AD_4848', 'ASIN': 'B09M793QHT'}","['OIL-FREE: The Texet Electric Oilless Air Fryer can cook dishes up to 80% less fat for healthy diets and allows you to make crispy fries and side dishes with almost no oil. Cooking with our air fryer oven is a fun and easy way to make healthy and delicious meals for your family. The AirFryer Combo is the best part, as this AirFryer comes with a recipe book.', ""MULTIFUNCTION: 7 selectable menus can satisfy most of your cooking needs (defrost, french fries, chicken wings, chicken legs, meat, shrimp, fish, and cake). Time & Temperature controls enable different cooking preferences. Just select the menu and set the Time & Temperature and you're done. Use can also use this Air Fryers for gym food."", ""RAPID AIR CIRCULATION TECHNOLOGY: 360° hot air circulation system enables you to make different gourmet dishes by frying, grilling, baking, and roasting for healthier, faster, and easier meals. It's an energy-efficient and healthy alternative for a convection oven."", 'DETACHABLE NONSTICK BASKET: With an easy-to-clean AirFryer 4 L non stick fryer basket with a stainless steel finish, our air fryer serves a family of 4-5 people. The release button with a button guard can safely separate the basket from the drawer.', 'Fry, Grill, Roast, Steam, and Bake your favorite snacks with KENT Classic Hot Air Fryer. The appliance uses up to 80% less oil and offers the similar taste as of deep-frying.']"
2/20/2023,https://www.amazon.in/KENSTAR-Frying-Basket-Pre-Sets-Technology/dp/B09HBN9LHQ,"KENSTAR Air Fryer Aster Digi 1500 Watt Frying Basket, 7 Pre-Sets Rapido Crisp Technology with Recipe Book (Black, 4.5L)",Kenstar,3.8,59,"10,290","5,990.00",Black,Not Available,1500 Watts,India,95828,40,"{'Special Feature': 'Temperature Control', 'Colour': 'Black', 'Material': 'ABS Plastic', 'Recommended Uses For Product': 'Bake', 'Item Weight': '4.9 Kilograms', 'Brand': 'KENSTAR', 'Wattage': '1500 Watts', 'Voltage': '230 Volts (AC)', 'Model Name': 'ASTER DIGI', 'Has Nonstick Coating': 'Yes', 'Manufacturer': 'KENSTAR', 'Country of Origin': 'India', 'Item model number': 'ASTER DIGI', 'Product Dimensions': '29 x 36.1 x 34.7 cm; 4.9 Kilograms', 'ASIN': 'B09HBN9LHQ'}","['Technical Specifications:- Power- 1500 Watt, Voltages: , | 4.5 Liter Frying Basket | Warranty: 1 Year warranty on product', 'Features: Digital Control | 7 Pre-sets | Non-stick Coating Food Basket | Fry, Bake & Grill', 'With 7 preset functions and a digital control, Aster Digi is an oxyfryer that lets you enjoy tasty fried food while staying true to your healthy commitments.', 'The healthiest way to fry, bake and grill with Rapido Crisp Technology for perfect results, KENSTAR unique Rapido Crisp Technology lets you fry with air to make food that is crispy on the outside and tender on the inside.', 'Fulfill Instant Cravings, with 1500w of power, this air fryer heats up in 2-3 minutes and cooks food faster than a conventional oven so you can save money at the same time as cutting down the calories. | Little or no oil is needed to ensure perfect texture and delicious results']"
