Date,Product Link,Product Name,Brand,Star Rating,Number of Ratings,Original Price,Offer Price,Best Sellers Rank,Technical Details,Description
2/19/2023,https://www.amazon.in/AMERICAN-MICRONIC-Litre-Fryer-AMI-AF1-3-2LDx/dp/B0177OKV4G/ref=sr_1_53?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790057&sprefix=air+fryer%2Caps%2C3150&sr=8-53,"        AMERICAN MICRONIC -3.5 Litres Basket, 5 Litres Container, 1500 Watts Air Fryer (Silver & Black) 2021 Model       ",Not Available,3.8,1,"7,490","3,880.00","  #49,674 in Home & Kitchen (See Top 100 in Home & Kitchen)   #31 in Air Fryers   ","{'Manufacturer': 'American Micronic Instruments, Inc', 'Country of Origin': 'China', 'Item model number': 'AMI-AF1-35CLDx', 'ASIN': 'B0177OKV4G'}","['30 Minutes Timer with adjustable temperature control for the perfect result', 'TurboTunnel Freshair technology with Non-stick frying basket', '50% Bigger, 38% faster, 27% more energy efficient than the first generation fryer.', 'AMERICAN MICRONIC - No 1 in Indian Customer Amazon Ratings- 100% Imported with 2 Years India warranty']"
2/19/2023,https://www.amazon.in/Instant-Vortex-One-Touch-Programs-Reheat/dp/B07VM1FT8W/ref=sr_1_40?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790052&sprefix=air+fryer%2Caps%2C3150&sr=8-40,"        Instant Pot Air Fryer, Vortex 4 Litre, Touch Control Panel, 360 Degree EvenCrisp Technology, Uses 95 % less Oil, 4-in-1 Appliance: Air Fry, Roast, Bake, Reheat (Vortex 4 Litre)       ",Instant Pot,2.9,"14,588","20,099","6,993.00","  #5,844 in Home & Kitchen (See Top 100 in Home & Kitchen)   #11 in Deep Fat Fryers   ","{'Special Feature': 'Programmable', 'Colour': 'Black', 'Capacity': '6 Quarts', 'Material': 'Plastic', 'Recommended Uses For Product': 'Roast, Broil, Bake, Reheat', 'Output Wattage': '1700 Watts', 'Item Weight': '6.62 Kilograms', 'Brand': 'Instant Pot', 'Wattage': '1700 Watts', 'Control Method': 'Touch', 'Model Name': 'Vortex', 'Has Nonstick Coating': 'Yes', 'Is Dishwasher Safe': 'Yes', 'Max Temperature Setting': '400 Degrees Fahrenheit', 'Manufacturer': 'Instant Pot', 'Country of Origin': 'China', 'Item model number': 'Vortex 6 Qt', 'ASIN': 'B07VM1FT8W'}",['WARRANTY: Instant Pot comes with One (1) Year Warranty. Ensuring complete peace of mind.']
2/19/2023,https://www.amazon.in/KIRFIZ-Nonstick-Selection-Adjustable-Temperature/dp/B09LVN3CRW/ref=sr_1_101?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790079&sprefix=air+fryer%2Caps%2C3150&sr=8-101,"        KIRFIZ Air Fryer Oven , 4.0 L / 1500W Oven with Touch Control Panel, 6 Cooking Presets for Roast, Reheat, Bake, Auto Shut Off ,Nonstick Basket ,Timer Selection And Fully Adjustable Temperature Control       ",KIRFIZ,4.4,Not Available,"18,999","9,100.00",Not Available,"{'Special Feature': 'Temperature Control', 'Colour': 'Multi Color', 'Capacity': '4 litres', 'Material': 'PP + Non Stick', 'Item Weight': '499 Grams', 'Brand': 'KIRFIZ', 'Wattage': '1500 Watts', 'Voltage': '250 Volts', 'Control Method': 'Touch', 'Has Nonstick Coating': 'Yes', 'Manufacturer': 'KIRFIZ', 'Country of Origin': 'China', 'Item model number': 'KRZ - 61', 'ASIN': 'B09LVN3CRW'}","['► 【Ergonomic Design】The ergonomic beveled operation panel brings a more comfortable operating experience and can be easily operated without bending down. Simple knob controls and preset recipes help you cook meat, fruits and vegetables, desserts and more to perfection. The Tiffany blue or black air fryer will also make your kitchen more unique and attractive.', '► 【Efficient and energy saving】The innovative 200° hot air convection system and air circulation vent design provide optimal air flow to crisp food evenly on each side and lock in the moisture in the food.Temperature range from 32°F to 392 °F, 4 times faster than conventional ovens, saving you a lot of time. Innovative hot air circulation technology allows efficient use of heat energy, saving 60% more energy than conventional electric ovens.', '► 【Oil-Free & Less Fat】This air fryer allows you to fry, bake and grill with virtually no oil, which can reduce your calorie intake by up to 90% while maintaining the crispy texture of your food so you can enjoy your meal without the burden. No more fumes and splashes of hot oil, fully taking care of you and your family. When the frying basket is pulled out, the power will automatically shut off, making it safer to use.', '► 【4.0 L Capacity】 Cooks perfect meals for 2-4 people at a time, perfect for small families or single people. It also comes with a beautiful recipe book, so you can set specific temperatures and cooking times based on the recipes to create a rich and varied selection of delicious meals. Also, our air fryer is the perfect gift for a health-conscious family member or friend.', '► Not just chips: 11 presets include French fries,Bread, Chicken, Steak ,Seafood,Shrimp,Bacon,Frozen Foods,Vegetables,Root Vegetables ,Desserts.Just tap a preset,offer yourself a perfect meal']"
2/19/2023,https://www.amazon.in/RHYDON-Air-Fryer-1300-Temperature/dp/B09MFQCBQT/ref=sr_1_105?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790079&sprefix=air+fryer%2Caps%2C3150&sr=8-105,"        RHYDON Air Fryer 1300 - 1500 W with 4 L Large Cooking Pan Capacity, Timer Selection and Fully Adjustable Temperature Control       ",RHYDON,4.2,Not Available,"16,500","9,100.00",Not Available,"{'Colour': 'Multicolour', 'Capacity': '4 litres', 'Material': 'Plastic + Steel', 'Item Weight': '499 Grams', 'Brand': 'RHYDON', 'Wattage': '1300 Watts', 'Model Name': 'air fryer', 'Has Nonstick Coating': 'Yes', 'Manufacturer': 'RHYDON', 'Country of Origin': 'China', 'Item model number': 'RD_48744', 'ASIN': 'B09MFQCBQT'}","['【4.0 L Capacity】 Cooks perfect meals for 2-4 people at a time, perfect for small families or single people. It also comes with a beautiful recipe book, so you can set specific temperatures and cooking times based on the recipes to create a rich and varied selection of delicious meals. Also, our air fryer is the perfect gift for a health-conscious family member or friend.', '【 Healthier cooking】: With the use of rapid air circulation technology and a low calorie cooking spray, you can fry without the excess fat associated with traditional frying and in a reduced time, perfect to keep you and your family healthy and fit.', '【Oil-Free & Less Fat】This air fryer allows you to fry, bake and grill with virtually no oil, which can reduce your calorie intake by up to 90% while maintaining the crispy texture of your food so you can enjoy your meal without the burden. No more fumes and splashes of hot oil, fully taking care of you and your family. When the frying basket is pulled out, the power will automatically shut off, making it safer to use.', '【 Easy To Clean】: The air fryer has a non-stick removable tray, cool touch handle. All accessories are dishwasher safe, making it easy to clean after daily use.']"
2/19/2023,https://www.amazon.in/VOIV-Intelligent-Multiple-Function-Dehydrator/dp/B0BQ34LKGM/ref=sr_1_119?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790084&sprefix=air+fryer%2Caps%2C3150&sr=8-119,        VOIV Air Fryer Fully Au ATIC Intelligent 12L Large ty 1800W High Power Multiple Function Electric Oven Dehydrator       ,VOIV,4.3,Not Available,Not Available,"7,999.00",Not Available,"{'Brand': 'VOIV', 'Manufacturer': 'VOIV', 'Package Dimensions': '37 x 37 x 35.2 cm; 9.64 Kilograms', 'Item part number': 'HHMH45546EUMZYIN', 'Item Weight': '9 kg 640 g'}","['♦ This oven adopts 12L large ty space, 1800W large power, high efficiency, with timing, LED display, adjustable thermostat with touch s n and functions, can also be used as a dryer, air fryer, dehydrator, a wide range of applications.', '♦ The adjustable of this oven is 80-200℃, and the adjustable time is 0-60 minutes. The and time can be adjusted acco ing to different cooking materials and different needs, making delicious food easily.', '♦ This oven has built-in rotating grill, transparent glass cover with thickened glass panel, two layers of heat insulation Windows, to realize cooking under the premise of safety, watch the food cooking situation at any time, and master the time and .', '♦ This oven has two heating methods, heat pipe and hot air circulation at the same time, more powerful heat, more efficient cooking, with little or no oil, you can eat crispy food inside. You can enjoy your favorite foods without worrying about extra calories and fat.', '♦ The operation of this oven is very simple, with a digital touch s n control panel, it makes it easier to see the number of minutes, and controls or modes to cook different types of food.']"
2/19/2023,https://www.amazon.in/Secura-Chameleon-Paillette-Holographic-SABS07-27/dp/B06XYKVPLS/ref=sr_1_136?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790090&sprefix=air+fryer%2Caps%2C3150&sr=8-136,"        Secura 1500W Large Capacity 3.2-Liter, 3.4 QT, Electric Hot Air Fryer & Additional Accessories; Recipes, BBQ Rack & Skewers       ",Secura,4.4,"4,059","26,679","18,673.00",Not Available,"{'Capacity': '2 litres', 'Output Wattage': '1500 Watts', 'Brand': 'Secura', 'Wattage': '1500 Watts', 'Voltage': '110 Volts', 'Control Method': 'Touch', 'Has Nonstick Coating': 'Yes', 'Max Temperature Setting': '400 Degrees Fahrenheit', 'Country of Origin': 'USA', 'Item model number': 'TXG-DS12A', 'ASIN': 'B06XYKVPLS'}",[]
2/19/2023,https://www.amazon.in/Kitchenm-Electric-Frying-Healthy-Cooker/dp/B0BVZ1P56M/ref=sr_1_139?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790090&sprefix=air+fryer%2Caps%2C3150&sr=8-139,        Kitchenm Electric Air Fryer Deep Fat Free Frying Healthy No Oil Cooker EU Plug Black       ,Not Available,Not Available,Not Available,"36,407","24,271.00",Not Available,"{'Manufacturer': 'Kitchenm', 'Country of Origin': 'Hong Kong', 'Item model number': 'KSH60012811', 'ASIN': 'B0BVZ1P56M'}","['✅Powerful Air Frying Technology With Rapid Hot Air Circulation System Gives Your Food A Crispy Fried Finish', '✅Opens 6 Different Types Of Seals And Lids: Bags, Safety Seals, Pull Tabs, Bottle Caps, Bottle Tops, Jar Lids', '✅Colour: Black, Material: Plastic, Size: 32.5x27.4x31.4cm/12.80x10.79x12.36inch', '✅ Package Includes:1 piece Electric Air Fryer', '✅kindly refer the product description before buying the product.']"
2/19/2023,https://www.amazon.in/Electric-Nonstick-Control-Healthy-Controller/dp/B09BTQFP45/ref=sr_1_156?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790093&sprefix=air+fryer%2Caps%2C3150&sr=8-156,"        Air Fryer 1000W 3.5L Electric Hot Air Fryer Oven Free Nonstick Cooker Knob Control Healthy Air Fryer with Timer and Controller, 220V (Black) -Layfoo       ",Layfoo,3.8,Not Available,"55,797","25,009.00",Not Available,"{'Brand': 'Layfoo', 'Manufacturer': 'Layfoo', 'Product Dimensions': '32 x 32 x 18 cm; 3.69 Kilograms', 'Item part number': 'CXXLAYFOOH39792KTIN', 'Number Of Items': '1', 'Wattage': '1000 Watts', 'Country of Origin': 'China', 'Item Weight': '3 kg 690 g'}","['☆ 360 ° hot air high-speed circulation technology, constant penetration and even heating.', '☆ Small and convenient, the air fryer can be placed on the kitchen without pressure.', '☆ -free food frying, low fat, more healthier.', '☆ Build in timer, it will automatically shut down when the appliance count down to zero. You can manually switch off it by turning timer knob to zero clockwise.', '☆ Large fry pot provides ugh acity to cook snacks for the entire fa ly. Create Healthier food by using less grease in your cooking with the ""Hot Air Cooking"" method.']"
2/19/2023,https://www.amazon.in/Nutricook-Tempered-Programs-function-Warranty/dp/B09VDQ8XGB/ref=sr_1_60?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790057&sprefix=air+fryer%2Caps%2C3150&sr=8-60,"        Nutricook Air Fryer Mini, 1500 Watts, Digital Display, Tempered Glass Control Panel, 8 Preset Programs with built-in Preheat function, 3.0 Liters, Red, 2 Years Warranty, AF103       ",NUTRICOOK,4,1,"11,999","8,999.00","  #556,910 in Home & Kitchen (See Top 100 in Home & Kitchen)   #77 in Air Fryers   ","{'Colour': 'Red', 'Capacity': '3 litres', 'Material': 'Plastic', 'Item Weight': '4.5 Kilograms', 'Brand': 'NUTRICOOK', 'Wattage': '1500 Watts', 'Voltage': '220 Volts', 'Control Method': 'Touch', 'Has Nonstick Coating': 'Yes', 'Min Temperature Setting': '75 Degrees', 'Is Dishwasher Safe': 'Yes', 'Max Temperature Setting': '200 Degrees', 'Manufacturer': 'Caliber Brands FZE', 'Country of Origin': 'China', 'Item model number': 'AF103R', 'ASIN': 'B09VDQ8XGB'}","['Mini but mighty. The air fryer mini makes food with less fat than traditional deep frying while maintaining the same delicious fried flavor. include (1) 1500 watt air fryer (1) air fryer basket (1) cooking tray (1) user guide', 'Smarttemp technology. our breakthrough smarttemp technology automatically adjusts temperature to make everything super crispy on the outside and tender on the inside', 'Shake reminder. the air fryer mini comes with the helpful shake reminder, letting you know when to shake the contents for an even fry', 'Cook-at-a-touch. just hit one of our 8 one-touch presets for perfectly cooked food every single time', 'A clear advantage. our non-stick basket and cooking tray are pfoa-free, bpa-free and dishwasher-safe, too']"
2/19/2023,https://www.amazon.in/Pink-pari-Air-Convection-Dehydrator/dp/B09MTMDMV5/ref=sr_1_134?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790090&sprefix=air+fryer%2Caps%2C3150&sr=8-134,"        Pink pari Air Fryer 4 L Large Cooking Pan Capacity Convection oven Electric Fryer Toaster Dehydrator for Oil-Less Air Frying Cooking Oven Oilless Cooker Hot Air Fryers Non-Stick Basket,Black,Standard       ",Pink pari,4.3,Not Available,"18,999","9,099.00",Not Available,"{'Special Feature': 'Temperature Control', 'Colour': 'Black', 'Capacity': '4 litres', 'Material': 'Non-stick', 'Item Weight': '699 Grams', 'Brand': 'Pink pari', 'Wattage': '1400 Watts', 'Model Name': 'Air Fryer', 'Has Nonstick Coating': 'Yes', 'Manufacturer': 'Pink pari', 'Country of Origin': 'China', 'Item model number': 'Air fryer', 'ASIN': 'B09MTMDMV5'}","['✪Healthy Fryer: High-speed circulating and high-temperature air is used to heat the ingredients to create a deep-fried taste. No more oil, and fat. Enjoy fast and healthy cooking.', '✪Perfect Crunch: Vortex heat flow technology gives a tender inside and a perfect crispy to food. Enjoy the taste and texture of all your favorite deep-fried foods.', '✪Oil-free fryer: Fryer with Air System Technology that with hot air at high speed and constant temperature fries with little or no oil and achieves much healthier frying, with less than 99% fat and a crispy and tasty result', '✪Non-stick Coating: The inner tank features a food-grade and nonstick coating, which achieves lower-fat cooking. No need for excess oil or butter.', '✪Large Capacity: 5.0L large capacity inner tank rooms for lots of fries and chickens. 30 minutes max timing allow you effortless to cook low-oil delicious.']"
2/19/2023,https://www.amazon.in/OMANZA-Oil-Free-Electric-Vegetable-Operation/dp/B09LYWCRCF/ref=sr_1_164?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790098&sprefix=air+fryer%2Caps%2C3150&sr=8-164,"        OMANZA Air Fryer Oven, 4.0 L Healthy Oil-Free Air Fryer, Electric Vegetable Air Fryer Easy Operation with Simple Knob Controls for Frying, Roasting, Grilling, Baking, Tray       ",OMANZA,4.3,Not Available,"19,000","9,095.00",Not Available,"{'Special Feature': 'Temperature Control', 'Colour': 'Black', 'Capacity': '4 litres', 'Material': 'Plastic + Non-stick', 'Item Weight': '980 Grams', 'Brand': 'OMANZA', 'Wattage': '1300 Watts', 'Voltage': '220 Volts', 'Model Name': 'Healthy Air fryer', 'Has Nonstick Coating': 'Yes', 'Manufacturer': 'OMANZA', 'Country of Origin': 'China', 'Item model number': '1', 'ASIN': 'B09LYWCRCF'}","['Healthy Frying: Crispy Fry uses the rapid air technology to cook healthy-low fat versions of your favourite foods, using little to no oil. 85% Oil less than traditional frying methods ; Power Consumption: 1200W; Power Requirement: 220V ; Specially design cooking pan for better cooking result Frying material steel and 30 minutes timer with end alarm Auto shut off feature', 'Fast-Heating and Adjustable Temperature Control -- With 1300 w of power, this air fryer heats up in 2-3 minutes and cooks food faster than a conventional oven so you can save money at the same time as cutting down the calories', 'Quick Release Button: Pressing the release button allows you to detach your basket from the air-fryer for easy cleaning and quick serving purpose', 'Intelligent Knob & Easy To Use: Rotate the knob to adjust timer & temp according to your cooking needs. Let the knobs take care of your dishes. This air fryer is not just limited to chips; you can cook-up casseroles, curries, beef , chicken breasts, sausages and even desserts', 'Family Size Basket – This large 4 L capacity air-fryer serves the whole family. It makes your cooking effortless and is suitable for every occasion']"
2/19/2023,https://www.amazon.in/Electric-Automatic-Precise-Nonstick-Dehydrates/dp/B0B222YC6P/ref=sr_1_184?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790101&sprefix=air+fryer%2Caps%2C3150&sr=8-184,"        Air Fryer, 5.5L Electric Air Fryer Automatic Precise Temp Control Oilless Cooker Electric Oven Fryer Nonstick Electric Food Fryer for Crisps, Roasts, Bakes, Reheats and Dehydrates(LCD Model)       ",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{'ASIN': 'B0B222YC6P'},[]
2/19/2023,https://www.amazon.in/Philips-HD9216-43-Fryer-Retractable/dp/B08B3M4GMX/ref=sr_1_15?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790018&sprefix=air+fryer%2Caps%2C3150&sr=8-15,"        PHILIPS Air Fryer - India’s No.1 Air Fryer Brand, With Rapid Air Technology, Uses up to 90% less fat, 1425W, 4.1 Liter, (Grey) (HD9216/43)       ",PHILIPS,4,333,"9,995","6,699.00","  #7,587 in Home & Kitchen (See Top 100 in Home & Kitchen)   #13 in Air Fryers   ","{'Special Feature': 'manual', 'Product Dimensions': '28.7D x 31.5W x 38.4H Centimeters', 'Colour': 'Grey', 'Capacity': '2 litres', 'Material': 'Plastic', 'Recommended Uses For Product': 'Roast, Bake', 'Item Weight': '8.56 Kilograms', 'Brand': 'PHILIPS', 'Wattage': '1400 Watts', 'Voltage': '220 Volts', 'Control Method': 'App', 'Model Name': 'HD9216/43', 'Has Nonstick Coating': 'Yes', 'Min Temperature Setting': '40 Degrees Fahrenheit', 'Manufacturer': 'Philips', 'Country of Origin': 'China', 'Item model number': 'HD9216/43', 'ASIN': 'B08B3M4GMX'}","['Philips is India’s No.1 Airfryer brand (Source: Euromonitor International Limited; Consumer Appliances 2021ED)', 'PHILIPS Air Fryer HD9216/43 uses up to 80% less fat, Air Fry, Roast, Bake, Grill, Reheat, 1400W, with dishwasher safe 4.1 Liter basket, Patented Rapid Air Technology, Starfish design, 360 °even frying, Black', 'GUILT-FREE FOOD WITH 90% LESS OIL: With PATENTED RAPID AIR TECHNOLOGY Philips Air Fryer delivers all the crunch and tenderness of deep-frying with 90% less oil.', 'TECHNOLOGY: Patented Rapid Air technology with unique starfish design pan ensures evenly fried results without flipping the food.; SMART ALL-IN-1 FUNCTIONALITY: Fry. Bake. Grill. Roast. And even reheat!', 'EASE OF USE: Extra-long 1.8 m cord length for easy placement in your kitchen. 30 minutes timer with auto off. Wide temperature control from 80°C to 200 °C.', 'NUTRIU APP: Get 200+ Indian and global recipes and some from celebrity Chef Ranveer Brar by downloading free NutriU App (IOS & Android).', 'RECIPES MADE EASY: Make paneer or chicken tikka, pizza, grilled vegetables, Samosas, Kabab/Cutlet, Chicken Nuggets, Cakes/muffins and much more at touch of a button.']"
2/19/2023,https://www.amazon.in/PHILIPS-Digital-HD9252-90-Technology/dp/B097RJ867P/ref=sxin_16?asc_contentid=amzn1.osa.2ebba4bb-b1e6-4ec0-a1b1-322f1b8036b6.A21TJRUUN4KGV.en_IN&asc_contenttype=article&ascsubtag=amzn1.osa.2ebba4bb-b1e6-4ec0-a1b1-322f1b8036b6.A21TJRUUN4KGV.en_IN&content-id=amzn1.sym.feb2b32b-0085-4665-973c-36b431684408%3Aamzn1.sym.feb2b32b-0085-4665-973c-36b431684408&creativeASIN=B097RJ867P&crid=3EWKFR0AZLVMY&cv_ct_cx=air+fryer&cv_ct_id=amzn1.osa.2ebba4bb-b1e6-4ec0-a1b1-322f1b8036b6.A21TJRUUN4KGV.en_IN&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-pecos-desktop&keywords=air+fryer&linkCode=oas&pd_rd_i=B097RJ867P&pd_rd_r=489eab95-c73f-4ccd-870e-a6e698ad4c62&pd_rd_w=tonzY&pd_rd_wg=eck1i&pf_rd_p=feb2b32b-0085-4665-973c-36b431684408&pf_rd_r=K4GQZW4H3HW4ZQ5XH22B&qid=1676790018&sprefix=air+fryer%2Caps%2C3150&sr=1-1-c84eb971-91f2-4a4d-acce-811265c24254&tag=hznew-21,"        PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large       ",PHILIPS,4.3,"3,126","12,595","9,399.00",  #493 in Home & Kitchen (See Top 100 in Home & Kitchen)   #3 in Air Fryers   ,"{'Special Feature': 'Temperature Control', 'Product Dimensions': '35.5D x 35.5W x 33.8H Centimeters', 'Colour': 'Black', 'Capacity': '4.1 litres', 'Material': 'Plastic', 'Recommended Uses For Product': 'Roast, Bake, Reheat', 'Output Wattage': '1400 Watts', 'Item Weight': '5518 Grams', 'Brand': 'PHILIPS', 'Wattage': '1400 Watts', 'Control Method': 'Touch', 'Model Name': 'HD9252/90', 'Has Nonstick Coating': 'Yes', 'Min Temperature Setting': '60 Degrees Celsius', 'Is Dishwasher Safe': 'Yes', 'Manufacturer': 'Philips', 'Country of Origin': 'China', 'Item model number': 'HD9252/90', 'ASIN': 'B097RJ867P'}","['PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, Air Fry, Roast, Bake, Grill, Reheat 7 Pre-set Menu, 1400W, with dishwasher safe 4.1 Liter basket, Patented Rapid Air Technology, Starfish design, 360 °even frying, Black', 'Philips is India’s No.1 Airfryer brand (Source: Euromonitor International Limited; Consumer Appliances 2021ED)', 'GUILT-FREE FOOD WITH 90% LESS OIL: With PATENTED RAPID AIR TECHNOLOGY Philips Air Fryer delivers all the crunch and tenderness of deep-frying with 90% less oil.', 'TECHNOLOGY: Patented Rapid Air technology with unique starfish design pan ensures evenly fried results without flipping the food', 'ONE-TOUCH DIGITAL PANEL: The Digital Touch Panel consists of 7 preset cooking functions and Keep Warm Function. Try new recipes at the touch of a button with preset cooking time and temperature settings.', 'NUTRIU APP: Get 200+ Indian and global recipes and some from celebrity Chef Ranveer Brar by downloading free NutriU App (IOS & Android).', 'RECIPES MADE EASY: Make paneer or chicken tikka, pizza, grilled vegetables, Samosas, Kabab/Cutlet, Chicken Nuggets, Cakes/muffins and much more at touch of a button.']"
2/19/2023,https://www.amazon.in/Philips-Daily-Collection-HD9218-Technology/dp/B085PWPMXY/ref=sr_1_23?crid=3EWKFR0AZLVMY&keywords=air+fryer&qid=1676790046&sprefix=air+fryer%2Caps%2C3150&sr=8-23,"        Philips Daily Collection HD9218 Air Fryer, uses up to 90% less fat, 1425W, with Rapid Air Technology (Black)       ",PHILIPS,4.1,"2,478","14,999","11,199.00","  #31,993 in Home & Kitchen (See Top 100 in Home & Kitchen)   #40 in Deep Fat Fryers   ","{'Special Feature': 'Temperature Control', 'Colour': 'Black', 'Material': 'Plastic', 'Recommended Uses For Product': 'Roast, Bake', 'Item Weight': '5.81 Kilograms', 'Brand': 'PHILIPS', 'Wattage': '1425 Watts', 'Model Name': 'HD9218', 'Manufacturer': 'Philips', 'Country of Origin': 'India', 'Item model number': 'HD9218/53', 'Product Dimensions': '28.7 x 31.5 x 38.4 cm; 5.8 Kilograms', 'ASIN': 'B085PWPMXY'}","['Innovative Philips Airfryer with Rapid Air technology lets you grill, bake and even roast your favorite dishes. Voltage:220-240 V', 'Cook yummy food with up to 90% less fat', 'Time settings: 30 minutes timer with auto off', 'Temperature control : up to 200 °C', 'Cord length for easy manoeuvrability: 1.8 m', 'Not Just Fries, now make Aloo Tikkis, Roast Chicken, Grilled Vegetables, Chocolate Cakes and much more', 'Warranty: 2 years']"
